Product Id,Price,MRP,Gender,Product Name,Status,Weight,thumbnail,Color,Material,Type,Sole Material,,,
32373479,499,877,Women,Just Wow Beige Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BEIWOW-47814F3BDAA2E/2.jpg,Beige,Leather,Sandals,,,,
32373480,499,877,Women,Just Wow Black Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BLAWOW-4781439E41385/2.jpg,Black,Leather,Sandals,,,,
32373481,499,877,Women,Just Wow Beige Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BEIWOW-478149A99BCBA/2.jpg,Beige,Leather,Sandals,,,,
32373482,499,877,Women,Just Wow Beige Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BEIWOW-4781451129BE1/2.jpg,Beige,Leather,Sandals,,,,
32373483,499,877,Women,Just Wow Black Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BLAWOW-47814B92F7F1D/2.jpg,Black,Leather,Sandals,,,,
32373484,499,877,Women,Just Wow Beige Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BEIWOW-47814D1D9F779/2.jpg,Beige,Leather,Sandals,,,,
32373485,499,877,Women,Just Wow Black Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BLAWOW-4781472A45846/2.jpg,Black,Leather,Sandals,,,,
32373486,499,877,Women,Just Wow Beige Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BEIWOW-478141A52D022/2.jpg,Beige,Leather,Sandals,,,,
32373487,499,877,Women,Just Wow Black Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BLAWOW-47814F26F34DE/2.jpg,Black,Leather,Sandals,,,,
32373488,499,877,Women,Just Wow Orange Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-ORAWOW-478143E3C4A5/2.jpg,Orange,Leather,Sandals,,,,
32373489,499,877,Women,Just Wow Orange Women Sandals,Inactive,1500,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-ORAWOW-4781493AB1568/2.jpg,Orange,Leather,Sandals,,,,
32373490,499,877,Women,Just Wow Orange Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-ORAWOW-478148DD3B767/2.jpg,Orange,Leather,Sandals,,,,
32373491,499,877,Women,Just Wow Orange Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-ORAWOW-478141D9B66AA/2.jpg,Orange,Leather,Sandals,,,,
32373492,499,877,Women,Just Wow Orange Women Sandals,Inactive,1233,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-ORAWOW-478143F9E65E/2.jpg,Orange,Leather,Sandals,,,,
32373493,499,877,Women,Just Wow Orange Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-ORAWOW-4781493B13793/2.jpg,Orange,Leather,Sandals,,,,
32373494,499,877,Women,Just Wow Yellow Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-YELWOW-478146CBCAC0C/2.jpg,Yellow,Leather,Sandals,,,,
32373495,499,877,Women,Just Wow Yellow Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-YELWOW-47814E7E55B07/2.jpg,Yellow,Leather,Sandals,,,,
32373496,499,877,Women,Just Wow Yellow Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-YELWOW-4781460633F6A/2.jpg,Yellow,Leather,Sandals,,,,
32373497,499,877,Women,Just Wow Yellow Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-YELWOW-47814EB3AC861/2.jpg,Yellow,Leather,Sandals,,,,
32373498,499,877,Women,Just Wow Blue Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BLUWOW-47814A1972A0B/2.jpg,Blue,Leather,Sandals,,,,
32373499,499,877,Women,Just Wow Blue Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BLUWOW-47814789B4909/2.jpg,Blue,Leather,Sandals,,,,
32373500,499,877,Women,Just Wow Yellow Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-YELWOW-47814B3E41F4B/2.jpg,Yellow,Leather,Sandals,,,,
32373501,499,877,Women,Just Wow Blue Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BLUWOW-4781464FB6D91/2.jpg,Blue,Leather,Sandals,,,,
32373502,499,877,Women,Just Wow Blue Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BLUWOW-47814BDF70E93/2.jpg,Blue,Leather,Sandals,,,,
32373503,499,877,Women,Just Wow Yellow Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-YELWOW-4781438BDE840/2.jpg,Yellow,Leather,Sandals,,,,
32373504,499,877,Women,Just Wow Blue Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BLUWOW-47814FF9A62EA/2.jpg,Blue,Leather,Sandals,,,,
32373505,499,877,Women,Just Wow Beige Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BEIWOW-47814CBCAA1D3/2.jpg,Beige,Leather,Sandals,,,,
32373506,499,877,Women,Just Wow Beige Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BEIWOW-47814E9AEFC84/2.jpg,Beige,Leather,Sandals,,,,
32373507,499,877,Women,Just Wow Blue Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BLUWOW-47814269601E8/2.jpg,Blue,Leather,Sandals,,,,
32373508,499,877,Women,Just Wow Beige Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BEIWOW-478144B01CD4B/2.jpg,Beige,Leather,Sandals,,,,
32373509,499,877,Women,Just Wow Beige Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BEIWOW-47814A2EEB747/2.jpg,Beige,Leather,Sandals,,,,
32373510,499,877,Women,Just Wow Beige Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BEIWOW-478142225DBDF/2.jpg,Beige,Leather,Sandals,,,,
32373511,499,877,Women,Just Wow Beige Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BEIWOW-478146965901C/2.jpg,Beige,Leather,Sandals,,,,
32373512,499,877,Women,Just Wow Yellow Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-YELWOW-478145D8422CF/2.jpg,Yellow,Leather,Sandals,,,,
32373513,499,877,Women,Just Wow Yellow Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-YELWOW-47814CDCCF302/2.jpg,Yellow,Leather,Sandals,,,,
32373514,499,877,Women,Just Wow Yellow Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-YELWOW-47814D3B4510D/2.jpg,Yellow,Leather,Sandals,,,,
32373515,499,877,Women,Just Wow Yellow Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-YELWOW-4781443FC80C0/2.jpg,Yellow,Leather,Sandals,,,,
32373516,499,877,Women,Just Wow Yellow Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-YELWOW-478145D9E0034/2.jpg,Yellow,Leather,Sandals,,,,
32373517,499,877,Women,Just Wow Yellow Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-YELWOW-47814CDD6D1F9/2.jpg,Yellow,Leather,Sandals,,,,
32373518,499,877,Women,Just Wow Yellow Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-YELWOW-478142D09A6CA/2.jpg,Yellow,Leather,Sandals,,,,
32373519,499,877,Women,Just Wow Yellow Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-YELWOW-47814BD5B55FC/2.jpg,Yellow,Leather,Sandals,,,,
32373520,499,877,Women,Just Wow Yellow Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-YELWOW-478142D138431/2.jpg,Yellow,Leather,Sandals,,,,
32373521,499,877,Women,Just Wow Yellow Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-YELWOW-47814336B263E/2.jpg,Yellow,Leather,Sandals,,,,
32373522,499,877,Women,Just Wow Yellow Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-YELWOW-47814A323F7F3/2.jpg,Yellow,Leather,Sandals,,,,
32373523,499,877,Women,Just Wow Yellow Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-YELWOW-47814BD417707/2.jpg,Yellow,Leather,Sandals,,,,
32373524,499,877,Women,Just Wow Blue Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BLUWOW-478142EF5BD5C/2.jpg,Blue,Leather,Sandals,,,,
32373525,499,877,Women,Just Wow Blue Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BLUWOW-47814F7F9DE5E/2.jpg,Blue,Leather,Sandals,,,,
32373526,499,877,Women,Just Wow Blue Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BLUWOW-47814EB99FAC6/2.jpg,Blue,Leather,Sandals,,,,
32373527,499,877,Women,Just Wow Blue Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BLUWOW-47814329599C4/2.jpg,Blue,Leather,Sandals,,,,
32373528,499,877,Women,Just Wow Blue Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BLUWOW-4781470F8F5BD/2.jpg,Blue,Leather,Sandals,,,,
32373529,499,877,Women,Just Wow Blue Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BLUWOW-47814A9F496BF/2.jpg,Blue,Leather,Sandals,,,,
32373546,499,877,Women,Just Wow Yellow Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-YELWOW-478148C63DB3F/2.jpg,Yellow,Leather,Sandals,,,,
32373547,499,877,Women,Just Wow Yellow Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-YELWOW-4781473A2C34/2.jpg,Yellow,Leather,Sandals,,,,
32373548,499,877,Women,Just Wow Yellow Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-YELWOW-4781480BC4859/2.jpg,Yellow,Leather,Sandals,,,,
32373549,499,877,Women,Just Wow Yellow Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-YELWOW-47814BE5BF52/2.jpg,Yellow,Leather,Sandals,,,,
32373550,499,877,Women,Just Wow Yellow Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-YELWOW-47814533B6878/2.jpg,Yellow,Leather,Sandals,,,,
32373551,499,877,Women,Just Wow Yellow Women Sandals,Inactive,1000,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-YELWOW-47814D8629F73/2.jpg,Yellow,Leather,Sandals,,,,
32373552,499,877,Women,Just Wow Beige Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BEIWOW-4781423F4F243/2.jpg,Beige,Leather,Sandals,,,,
32373553,499,877,Women,Just Wow Black Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BLAWOW-47814AED15A24/2.jpg,Black,Leather,Sandals,,,,
32373554,499,877,Women,Just Wow Beige Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BEIWOW-47814B3BC238E/2.jpg,Beige,Leather,Sandals,,,,
32373555,499,877,Women,Just Wow Black Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BLAWOW-478143E998BE9/2.jpg,Black,Leather,Sandals,,,,
32373556,499,877,Women,Just Wow Beige Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BEIWOW-47814ADC48181/2.jpg,Beige,Leather,Sandals,,,,
32373557,499,877,Women,Just Wow Beige Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BEIWOW-478143D8C504C/2.jpg,Beige,Leather,Sandals,,,,
32373558,499,877,Women,Just Wow Black Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BLAWOW-4781420E129E6/2.jpg,Black,Leather,Sandals,,,,
32373559,499,877,Women,Just Wow Beige Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BEIWOW-4781423EED0B8/2.jpg,Beige,Leather,Sandals,,,,
32373560,499,877,Women,Just Wow Black Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BLAWOW-47814B0A9F82B/2.jpg,Black,Leather,Sandals,,,,
32373561,499,877,Women,Just Wow Beige Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BEIWOW-47814B3A60175/2.jpg,Beige,Leather,Sandals,,,,
32373562,499,877,Women,Just Wow Black Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BLAWOW-47814AECB78DF/2.jpg,Black,Leather,Sandals,,,,
32373563,499,877,Women,Just Wow Black Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BLAWOW-478143E83A912/2.jpg,Black,Leather,Sandals,,,,
32373564,499,877,Women,Just Wow Black Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BLAWOW-47814BC64F5CA/2.jpg,Black,Leather,Sandals,,,,
32373565,499,877,Women,Just Wow Black Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BLAWOW-478142C2C2407/2.jpg,Black,Leather,Sandals,,,,
32373566,499,877,Women,Just Wow Black Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BLAWOW-4781432548608/2.jpg,Black,Leather,Sandals,,,,
32373567,499,877,Women,Just Wow Black Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BLAWOW-47814A21C57C5/2.jpg,Black,Leather,Sandals,,,,
32373568,499,877,Women,Just Wow Black Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BLAWOW-47814BC7ED731/2.jpg,Black,Leather,Sandals,,,,
32373569,499,877,Women,Just Wow Black Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BLAWOW-478142C3606FC/2.jpg,Black,Leather,Sandals,,,,
32373570,499,1109,Women,Just Wow Blue Wedges,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BLUWOW-4781493A18C2A/2.jpg,Blue,Leather,Wedges,,,,
32373571,499,1109,Women,Just Wow Blue Wedges,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BLUWOW-478144AADEF28/2.jpg,Blue,Leather,Wedges,,,,
32373572,499,1109,Women,Just Wow Blue Wedges,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BLUWOW-4781456CDCBB0/2.jpg,Blue,Leather,Wedges,,,,
32373573,499,1109,Women,Just Wow Blue Wedges,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BLUWOW-478148FC1A8B2/2.jpg,Blue,Leather,Wedges,,,,
32373574,499,1109,Women,Just Wow Blue Wedges,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BLUWOW-47814CDACC4CB/2.jpg,Blue,Leather,Wedges,,,,
32373575,499,1109,Women,Just Wow Blue Wedges,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BLUWOW-4781414A0A7C9/2.jpg,Blue,Leather,Wedges,,,,
32373576,499,877,Women,Just Wow Beige Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BEIWOW-47814DB0291EB/2.jpg,Beige,Leather,Sandals,,,,
32373577,499,877,Women,Just Wow Beige Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BEIWOW-478144B4A4026/2.jpg,Beige,Leather,Sandals,,,,
32373578,499,877,Women,Just Wow Beige Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BEIWOW-478145532E229/2.jpg,Beige,Leather,Sandals,,,,
32373579,499,877,Women,Just Wow Beige Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BEIWOW-47814C57A33E4/2.jpg,Beige,Leather,Sandals,,,,
32373580,499,877,Women,Just Wow Beige Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BEIWOW-47814DB18B310/2.jpg,Beige,Leather,Sandals,,,,
32373581,499,877,Women,Just Wow Beige Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BEIWOW-478144B5062DD/2.jpg,Beige,Leather,Sandals,,,,
32373582,499,1109,Women,Just Wow Red Wedges,Inactive,1200,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-REDWOW-4781465F66178/2.jpg,Red,Leather,Wedges,,,,
32373583,499,1109,Women,Just Wow Red Wedges,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-REDWOW-47814C8C88F06/2.jpg,Red,Leather,Wedges,,,,
32373584,499,1109,Women,Just Wow Red Wedges,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-REDWOW-47814543268C9/2.jpg,Red,Leather,Wedges,,,,
32373585,499,1109,Women,Just Wow Red Wedges,Inactive,1500,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-REDWOW-47814F90C86B7/2.jpg,Red,Leather,Wedges,,,,
32373586,499,1109,Women,Just Wow Red Wedges,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-REDWOW-478148E012857/2.jpg,Red,Leather,Wedges,,,,
32373587,499,1109,Women,Just Wow Red Wedges,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-REDWOW-47814233FC629/2.jpg,Red,Leather,Wedges,,,,
32373588,499,1109,Women,Just Wow Brown Heels,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BROWOW-47814D8DFC0C6/2.jpg,Brown,Leather,Heels,,,,
32373589,499,1109,Women,Just Wow Brown Heels,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BROWOW-478145814AC5E/2.jpg,Brown,Leather,Heels,,,,
32373590,499,1109,Women,Just Wow Brown Heels,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BROWOW-47814B1FBD652/2.jpg,Brown,Leather,Heels,,,,
32373591,499,1109,Women,Just Wow Brown Heels,Inactive,1200,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BROWOW-478143130BACA/2.jpg,Brown,Leather,Heels,,,,
32373592,499,1109,Women,Just Wow Brown Heels,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BROWOW-47814FABB9D91/2.jpg,Brown,Leather,Heels,,,,
32373593,499,1109,Women,Just Wow Brown Heels,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BROWOW-478147A70F109/2.jpg,Brown,Leather,Heels,,,,
32373594,499,877,Women,Just Wow Black Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BLAWOW-47814990FAA16/2.jpg,Black,Leather,Sandals,,,,
32373595,499,877,Women,Just Wow Black Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BLAWOW-478149477BDB/2.jpg,Black,Leather,Sandals,,,,
32373596,499,877,Women,Just Wow Black Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BLAWOW-47814173FD9D4/2.jpg,Black,Leather,Sandals,,,,
32373597,499,877,Women,Just Wow Black Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BLAWOW-4781487770819/2.jpg,Black,Leather,Sandals,,,,
32373598,499,877,Women,Just Wow Black Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BLAWOW-47814991588ED/2.jpg,Black,Leather,Sandals,,,,
32373599,499,877,Women,Just Wow Black Women Sandals,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BLAWOW-4781495D5920/2.jpg,Black,Leather,Sandals,,,,
32373600,499,1109,Women,Just Wow Orange Heels,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-ORAWOW-47814B2A4B356/2.jpg,Orange,Leather,Heels,,,,
32373601,499,1109,Women,Just Wow Orange Heels,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-ORAWOW-4781422EC629B/2.jpg,Orange,Leather,Heels,,,,
32373602,499,1109,Women,Just Wow Orange Heels,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-ORAWOW-478143C94C094/2.jpg,Orange,Leather,Heels,,,,
32373603,499,1109,Women,Just Wow Orange Heels,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-ORAWOW-47814ACDC1159/2.jpg,Orange,Leather,Heels,,,,
32373604,499,1109,Women,Just Wow Orange Heels,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-ORAWOW-47814B2BE91AD/2.jpg,Orange,Leather,Heels,,,,
32373605,499,1109,Women,Just Wow Orange Heels,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-ORAWOW-4781422F64060/2.jpg,Orange,Leather,Heels,,,,
32373606,499,1109,Women,Just Wow Blue Wedges,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BLUWOW-478141CC31B7D/2.jpg,Blue,Leather,Wedges,,,,
32373607,499,1109,Women,Just Wow Blue Wedges,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BLUWOW-47814C5CF787F/2.jpg,Blue,Leather,Wedges,,,,
32373608,499,1109,Women,Just Wow Blue Wedges,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BLUWOW-47814D9AF5CE7/2.jpg,Blue,Leather,Wedges,,,,
32373609,499,1109,Women,Just Wow Blue Wedges,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BLUWOW-47814A33FE5/2.jpg,Blue,Leather,Wedges,,,,
32373610,499,1109,Women,Just Wow Blue Wedges,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BLUWOW-4781442CE539C/2.jpg,Blue,Leather,Wedges,,,,
32373611,499,1109,Women,Just Wow Blue Wedges,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BLUWOW-478149BC2309E/2.jpg,Blue,Leather,Wedges,,,,
32373612,499,1109,Women,Just Wow Brown Heels,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BROWOW-47814FDB49F1A/2.jpg,Brown,Leather,Heels,,,,
32373613,499,1109,Women,Just Wow Brown Heels,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BROWOW-478147D7FF382/2.jpg,Brown,Leather,Heels,,,,
32373614,499,1109,Women,Just Wow Brown Heels,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BROWOW-478149490898E/2.jpg,Brown,Leather,Heels,,,,
32373615,499,1109,Women,Just Wow Brown Heels,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BROWOW-47814145BE516/2.jpg,Brown,Leather,Heels,,,,
32373616,499,1109,Women,Just Wow Brown Heels,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BROWOW-47814DFD0C24D/2.jpg,Brown,Leather,Heels,,,,
32373617,499,1109,Women,Just Wow Brown Heels,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BROWOW-478145F1BAED5/2.jpg,Brown,Leather,Heels,,,,
32373618,499,877,Women,Just Wow Black Bellies,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BLAWOW-478146FFD86E1/2.jpg,Black,Leather,Bellies,,,,
32373619,499,877,Women,Just Wow Black Bellies,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BLAWOW-47814EF36EA79/2.jpg,Black,Leather,Bellies,,,,
32373620,499,877,Women,Just Wow Black Bellies,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BLAWOW-478146D99075/2.jpg,Black,Leather,Bellies,,,,
32373621,499,877,Women,Just Wow Black Bellies,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BLAWOW-478148612FCED/2.jpg,Black,Leather,Bellies,,,,
32373622,499,877,Women,Just Wow Black Bellies,Inactive,400,https://assetscdn.paytm.com/images/catalog/product/F/FO/FOOJUST-WOW-BLAWOW-47814CAC07787/2.jpg,Black,Leather,Bellies,,,,
